Building Materials & Components Type,Materials & Components Sub-Type,Imports/Exports,Year,Current Prices (£'000),Date,Geographical Region,Type,Unique_Key
" Semi-Manufactures",Steel for Fabrication,Imports,2017,378863,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationImports201737886301/01/2017United Kingdom
" Semi-Manufactures",Steel for Fabrication,Imports,2018,434401,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationImports201843440101/01/2018United Kingdom
" Semi-Manufactures",Steel for Fabrication,Imports,2019,413562,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationImports201941356201/01/2019United Kingdom
" Semi-Manufactures",Steel for Fabrication,Imports,2020,238691,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationImports202023869101/01/2020United Kingdom
" Semi-Manufactures",Steel for Fabrication,Exports,2015,174995,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationExports201517499501/01/2015United Kingdom
" Semi-Manufactures",Steel for Fabrication,Exports,2016,187788,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationExports201618778801/01/2016United Kingdom
" Semi-Manufactures",Steel for Fabrication,Exports,2017,191432,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationExports201719143201/01/2017United Kingdom
" Semi-Manufactures",Steel for Fabrication,Exports,2018,214804,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationExports201821480401/01/2018United Kingdom
" Semi-Manufactures",Steel for Fabrication,Exports,2019,179575,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationExports201917957501/01/2019United Kingdom
" Semi-Manufactures",Steel for Fabrication,Exports,2020,198936,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesSteel for FabricationExports202019893601/01/2020United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Imports,2015,494514,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationImports201549451401/01/2015United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Imports,2016,498713,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationImports201649871301/01/2016United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Imports,2017,581060,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationImports201758106001/01/2017United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Imports,2018,578279,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationImports201857827901/01/2018United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Imports,2019,489297,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationImports201948929701/01/2019United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Imports,2020,336260,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationImports202033626001/01/2020United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Exports,2015,155775,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationExports201515577501/01/2015United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Exports,2016,167325,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationExports201616732501/01/2016United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Exports,2017,190146,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationExports201719014601/01/2017United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Exports,2018,208494,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationExports201820849401/01/2018United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Exports,2019,182048,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationExports201918204801/01/2019United Kingdom
" Semi-Manufactures",Aluminium for Fabrication,Exports,2020,133360,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesAluminium for FabricationExports202013336001/01/2020United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Imports,2015,29998,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideImports20152999801/01/2015United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Imports,2016,36600,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideImports20163660001/01/2016United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Imports,2017,35921,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideImports20173592101/01/2017United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Imports,2018,38240,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideImports20183824001/01/2018United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Imports,2019,37069,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideImports20193706901/01/2019United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Imports,2020,45021,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideImports20204502101/01/2020United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Exports,2015,22642,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideExports20152264201/01/2015United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Exports,2016,21331,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideExports20162133101/01/2016United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Exports,2017,24666,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideExports20172466601/01/2017United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Exports,2018,27777,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideExports20182777701/01/2018United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Exports,2019,27552,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideExports20192755201/01/2019United Kingdom
" Semi-Manufactures",Profiles of  Vinyl Chloride,Exports,2020,30613,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesProfiles of  Vinyl ChlorideExports20203061301/01/2020United Kingdom
" Semi-Manufactures",Slag for Construction,Imports,2015,8330,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionImports2015833001/01/2015United Kingdom
" Semi-Manufactures",Slag for Construction,Imports,2016,20782,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionImports20162078201/01/2016United Kingdom
" Semi-Manufactures",Slag for Construction,Imports,2017,37847,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionImports20173784701/01/2017United Kingdom
" Semi-Manufactures",Slag for Construction,Imports,2018,33776,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionImports20183377601/01/2018United Kingdom
" Semi-Manufactures",Slag for Construction,Imports,2019,39019,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionImports20193901901/01/2019United Kingdom
" Semi-Manufactures",Slag for Construction,Imports,2020,15023,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionImports20201502301/01/2020United Kingdom
" Semi-Manufactures",Slag for Construction,Exports,2015,2179,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionExports2015217901/01/2015United Kingdom
" Semi-Manufactures",Slag for Construction,Exports,2016,1202,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionExports2016120201/01/2016United Kingdom
" Semi-Manufactures",Slag for Construction,Exports,2017,1463,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionExports2017146301/01/2017United Kingdom
" Semi-Manufactures",Slag for Construction,Exports,2018,950,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionExports201895001/01/2018United Kingdom
" Semi-Manufactures",Slag for Construction,Exports,2019,1222,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionExports2019122201/01/2019United Kingdom
" Semi-Manufactures",Slag for Construction,Exports,2020,1262,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesSlag for ConstructionExports2020126201/01/2020United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Imports,2015,18665,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesImports20151866501/01/2015United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Imports,2016,22105,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesImports20162210501/01/2016United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Imports,2017,19661,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesImports20171966101/01/2017United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Imports,2018,34211,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesImports20183421101/01/2018United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Imports,2019,30075,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesImports20193007501/01/2019United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Imports,2020,18428,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesImports20201842801/01/2020United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Exports,2015,17210,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesExports20151721001/01/2015United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Exports,2016,22778,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesExports20162277801/01/2016United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Exports,2017,20914,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesExports20172091401/01/2017United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Exports,2018,25029,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesExports20182502901/01/2018United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Exports,2019,24690,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesExports20192469001/01/2019United Kingdom
" Semi-Manufactures",Tar & Bituminous Mixtures,Exports,2020,18472,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesTar & Bituminous MixturesExports20201847201/01/2020United Kingdom
" Semi-Manufactures",Lime,Imports,2015,2026,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesLimeImports2015202601/01/2015United Kingdom
" Semi-Manufactures",Lime,Imports,2016,1402,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesLimeImports2016140201/01/2016United Kingdom
" Semi-Manufactures",Lime,Imports,2017,1992,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesLimeImports2017199201/01/2017United Kingdom
" Semi-Manufactures",Lime,Imports,2018,1931,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesLimeImports2018193101/01/2018United Kingdom
" Semi-Manufactures",Lime,Imports,2019,2141,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesLimeImports2019214101/01/2019United Kingdom
" Semi-Manufactures",Lime,Imports,2020,1831,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesLimeImports2020183101/01/2020United Kingdom
" Semi-Manufactures",Lime,Exports,2015,23847,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesLimeExports20152384701/01/2015United Kingdom
" Semi-Manufactures",Lime,Exports,2016,24451,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesLimeExports20162445101/01/2016United Kingdom
" Semi-Manufactures",Lime,Exports,2017,27403,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesLimeExports20172740301/01/2017United Kingdom
" Semi-Manufactures",Lime,Exports,2018,22906,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesLimeExports20182290601/01/2018United Kingdom
" Semi-Manufactures",Lime,Exports,2019,24514,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesLimeExports20192451401/01/2019United Kingdom
" Semi-Manufactures",Lime,Exports,2020,19710,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesLimeExports20201971001/01/2020United Kingdom
" Semi-Manufactures",Lime,,2015,2015,01/01/2015,United Kingdom,External Trade,Semi-ManufacturesLime2015201501/01/2015United Kingdom
" Semi-Manufactures",Lime,,2016,2016,01/01/2016,United Kingdom,External Trade,Semi-ManufacturesLime2016201601/01/2016United Kingdom
" Semi-Manufactures",Lime,,2017,2017,01/01/2017,United Kingdom,External Trade,Semi-ManufacturesLime2017201701/01/2017United Kingdom
" Semi-Manufactures",Lime,,2018,2018,01/01/2018,United Kingdom,External Trade,Semi-ManufacturesLime2018201801/01/2018United Kingdom
" Semi-Manufactures",Lime,,2019,2019,01/01/2019,United Kingdom,External Trade,Semi-ManufacturesLime2019201901/01/2019United Kingdom
" Semi-Manufactures",Lime,,2020,2020,01/01/2020,United Kingdom,External Trade,Semi-ManufacturesLime2020202001/01/2020United Kingdom
" Products & Components",Wood sleepers (rail & tram),Imports,2015,9920,01/01/2015,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Imports2015992001/01/2015United Kingdom
" Products & Components",Wood sleepers (rail & tram),Imports,2016,11493,01/01/2016,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Imports20161149301/01/2016United Kingdom
" Products & Components",Wood sleepers (rail & tram),Imports,2017,24023,01/01/2017,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Imports20172402301/01/2017United Kingdom
" Products & Components",Wood sleepers (rail & tram),Imports,2018,27715,01/01/2018,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Imports20182771501/01/2018United Kingdom
" Products & Components",Wood sleepers (rail & tram),Imports,2019,23639,01/01/2019,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Imports20192363901/01/2019United Kingdom
" Products & Components",Wood sleepers (rail & tram),Imports,2020,34095,01/01/2020,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Imports20203409501/01/2020United Kingdom
" Products & Components",Wood sleepers (rail & tram),Exports,2015,86,01/01/2015,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Exports20158601/01/2015United Kingdom
" Products & Components",Wood sleepers (rail & tram),Exports,2016,406,01/01/2016,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Exports201640601/01/2016United Kingdom
" Products & Components",Wood sleepers (rail & tram),Exports,2017,437,01/01/2017,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Exports201743701/01/2017United Kingdom
" Products & Components",Wood sleepers (rail & tram),Exports,2018,564,01/01/2018,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Exports201856401/01/2018United Kingdom
" Products & Components",Wood sleepers (rail & tram),Exports,2019,332,01/01/2019,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Exports201933201/01/2019United Kingdom
" Products & Components",Wood sleepers (rail & tram),Exports,2020,1232,01/01/2020,United Kingdom,External Trade,Products & ComponentsWood sleepers (rail & tram)Exports2020123201/01/2020United Kingdom
" Products & Components",Building Stone : processed,Imports,2015,189561,01/01/2015,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedImports201518956101/01/2015United Kingdom
" Products & Components",Building Stone : processed,Imports,2016,202159,01/01/2016,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedImports201620215901/01/2016United Kingdom
" Products & Components",Building Stone : processed,Imports,2017,227589,01/01/2017,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedImports201722758901/01/2017United Kingdom
" Products & Components",Building Stone : processed,Imports,2018,214407,01/01/2018,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedImports201821440701/01/2018United Kingdom
" Products & Components",Building Stone : processed,Imports,2019,238954,01/01/2019,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedImports201923895401/01/2019United Kingdom
" Products & Components",Building Stone : processed,Imports,2020,189267,01/01/2020,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedImports202018926701/01/2020United Kingdom
" Products & Components",Building Stone : processed,Exports,2015,22639,01/01/2015,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedExports20152263901/01/2015United Kingdom
" Products & Components",Building Stone : processed,Exports,2016,8911,01/01/2016,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedExports2016891101/01/2016United Kingdom
" Products & Components",Building Stone : processed,Exports,2017,10738,01/01/2017,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedExports20171073801/01/2017United Kingdom
" Products & Components",Building Stone : processed,Exports,2018,10152,01/01/2018,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedExports20181015201/01/2018United Kingdom
" Products & Components",Building Stone : processed,Exports,2019,14148,01/01/2019,United Kingdom,External Trade,Products & ComponentsBuilding Stone : processedExports20191414801/01/2019United Kingdom
