Building Materials & Components Type,Materials & Components Sub-Type,Imports/Exports,Year,Current Prices (£'000),Date,Geographical Region,Type,Unique_Key
" Products & Components",Fan Systems,Imports,2016,291210,01/01/2016,United Kingdom,External Trade,
" Products & Components",Fan Systems,Imports,2017,205348,01/01/2017,United Kingdom,External Trade,
" Products & Components",Fan Systems,Imports,2018,237937,01/01/2018,United Kingdom,External Trade,
" Products & Components",Fan Systems,Imports,2019,273399,01/01/2019,United Kingdom,External Trade,
" Products & Components",Fan Systems,Imports,2020,259549,01/01/2020,United Kingdom,External Trade,
" Products & Components",Fan Systems,Exports,2015,143119,01/01/2015,United Kingdom,External Trade,
" Products & Components",Fan Systems,Exports,2016,129268,01/01/2016,United Kingdom,External Trade,
" Products & Components",Fan Systems,Exports,2017,84271,01/01/2017,United Kingdom,External Trade,
" Products & Components",Fan Systems,Exports,2018,106124,01/01/2018,United Kingdom,External Trade,
" Products & Components",Fan Systems,Exports,2019,140893,01/01/2019,United Kingdom,External Trade,
" Products & Components",Fan Systems,Exports,2020,129924,01/01/2020,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Imports,2015,518087,01/01/2015,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Imports,2016,585067,01/01/2016,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Imports,2017,663142,01/01/2017,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Imports,2018,659164,01/01/2018,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Imports,2019,665685,01/01/2019,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Imports,2020,551145,01/01/2020,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Exports,2015,284946,01/01/2015,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Exports,2016,340891,01/01/2016,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Exports,2017,374499,01/01/2017,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Exports,2018,412136,01/01/2018,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Exports,2019,403255,01/01/2019,United Kingdom,External Trade,
" Products & Components",Air Conditioning Equipment,Exports,2020,330377,01/01/2020,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Imports,2015,78450,01/01/2015,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Imports,2016,97383,01/01/2016,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Imports,2017,104833,01/01/2017,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Imports,2018,128375,01/01/2018,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Imports,2019,159602,01/01/2019,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Imports,2020,157560,01/01/2020,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Exports,2015,229591,01/01/2015,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Exports,2016,280094,01/01/2016,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Exports,2017,253924,01/01/2017,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Exports,2018,277036,01/01/2018,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Exports,2019,284424,01/01/2019,United Kingdom,External Trade,
" Products & Components",Air Purifying Equipment,Exports,2020,260912,01/01/2020,United Kingdom,External Trade,
" Products & Components",Hand Driers,Imports,2015,12131,01/01/2015,United Kingdom,External Trade,
" Products & Components",Hand Driers,Imports,2016,11919,01/01/2016,United Kingdom,External Trade,
" Products & Components",Hand Driers,Imports,2017,12887,01/01/2017,United Kingdom,External Trade,
" Products & Components",Hand Driers,Imports,2018,11929,01/01/2018,United Kingdom,External Trade,
" Products & Components",Hand Driers,Imports,2019,14341,01/01/2019,United Kingdom,External Trade,
" Products & Components",Hand Driers,Imports,2020,11707,01/01/2020,United Kingdom,External Trade,
" Products & Components",Hand Driers,Exports,2015,1990,01/01/2015,United Kingdom,External Trade,
" Products & Components",Hand Driers,Exports,2016,2004,01/01/2016,United Kingdom,External Trade,
" Products & Components",Hand Driers,Exports,2017,2106,01/01/2017,United Kingdom,External Trade,
" Products & Components",Hand Driers,Exports,2018,1954,01/01/2018,United Kingdom,External Trade,
" Products & Components",Hand Driers,Exports,2019,2086,01/01/2019,United Kingdom,External Trade,
" Products & Components",Hand Driers,Exports,2020,1461,01/01/2020,United Kingdom,External Trade,
" Products & Components",Meters,Imports,2015,97599,01/01/2015,United Kingdom,External Trade,
" Products & Components",Meters,Imports,2016,170651,01/01/2016,United Kingdom,External Trade,
" Products & Components",Meters,Imports,2017,308905,01/01/2017,United Kingdom,External Trade,
" Products & Components",Meters,Imports,2018,224724,01/01/2018,United Kingdom,External Trade,
" Products & Components",Meters,Imports,2019,196336,01/01/2019,United Kingdom,External Trade,
" Products & Components",Meters,Imports,2020,143352,01/01/2020,United Kingdom,External Trade,
" Products & Components",Meters,Exports,2015,73939,01/01/2015,United Kingdom,External Trade,
" Products & Components",Meters,Exports,2016,68224,01/01/2016,United Kingdom,External Trade,
" Products & Components",Meters,Exports,2017,65336,01/01/2017,United Kingdom,External Trade,
" Products & Components",Meters,Exports,2018,41624,01/01/2018,United Kingdom,External Trade,
" Products & Components",Meters,Exports,2019,26543,01/01/2019,United Kingdom,External Trade,
" Products & Components",Meters,Exports,2020,29795,01/01/2020,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Imports,2015,440962,01/01/2015,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Imports,2016,500148,01/01/2016,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Imports,2017,587447,01/01/2017,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Imports,2018,618573,01/01/2018,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Imports,2019,601923,01/01/2019,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Imports,2020,455745,01/01/2020,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Exports,2015,306814,01/01/2015,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Exports,2016,360391,01/01/2016,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Exports,2017,429684,01/01/2017,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Exports,2018,455606,01/01/2018,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Exports,2019,476377,01/01/2019,United Kingdom,External Trade,
" Products & Components",Plugs & Sockets,Exports,2020,355998,01/01/2020,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Imports,2015,1555575,01/01/2015,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Imports,2016,1722019,01/01/2016,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Imports,2017,1927463,01/01/2017,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Imports,2018,1902786,01/01/2018,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Imports,2019,1936389,01/01/2019,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Imports,2020,1862726,01/01/2020,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Exports,2015,685189,01/01/2015,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Exports,2016,711411,01/01/2016,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Exports,2017,855361,01/01/2017,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Exports,2018,866414,01/01/2018,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Exports,2019,878601,01/01/2019,United Kingdom,External Trade,
" Products & Components",Electrical Wires,Exports,2020,930027,01/01/2020,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Imports,2015,37547,01/01/2015,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Imports,2016,42682,01/01/2016,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Imports,2017,50524,01/01/2017,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Imports,2018,40384,01/01/2018,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Imports,2019,44061,01/01/2019,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Imports,2020,28801,01/01/2020,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Exports,2015,27498,01/01/2015,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Exports,2016,25494,01/01/2016,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Exports,2017,28415,01/01/2017,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Exports,2018,32638,01/01/2018,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Exports,2019,32033,01/01/2019,United Kingdom,External Trade,
" Products & Components",Electrical Insulators,Exports,2020,33562,01/01/2020,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Imports,2015,875583,01/01/2015,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Imports,2016,972629,01/01/2016,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Imports,2017,990825,01/01/2017,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Imports,2018,912344,01/01/2018,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Imports,2019,982957,01/01/2019,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Imports,2020,871286,01/01/2020,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Exports,2015,329238,01/01/2015,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Exports,2016,364805,01/01/2016,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Exports,2017,381091,01/01/2017,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Exports,2018,386994,01/01/2018,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Exports,2019,384563,01/01/2019,United Kingdom,External Trade,
" Products & Components",Lamps & Fittings,Exports,2020,325571,01/01/2020,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Imports,2015,243331,01/01/2015,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Imports,2016,199177,01/01/2016,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Imports,2017,214030,01/01/2017,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Imports,2018,294986,01/01/2018,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Imports,2019,307678,01/01/2019,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Imports,2020,245628,01/01/2020,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Exports,2015,261334,01/01/2015,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Exports,2016,259129,01/01/2016,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Exports,2017,268974,01/01/2017,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Exports,2018,248992,01/01/2018,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Exports,2019,249645,01/01/2019,United Kingdom,External Trade,
" Products & Components",Fire & Security Alarms,Exports,2020,192386,01/01/2020,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Imports,2015,125768,01/01/2015,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Imports,2016,139702,01/01/2016,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Imports,2017,175643,01/01/2017,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Imports,2018,173792,01/01/2018,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Imports,2019,152111,01/01/2019,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Imports,2020,160319,01/01/2020,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Exports,2015,21193,01/01/2015,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Exports,2016,25693,01/01/2016,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Exports,2017,26868,01/01/2017,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Exports,2018,26693,01/01/2018,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Exports,2019,30718,01/01/2019,United Kingdom,External Trade,
" Products & Components",Lifts & Escalators,Exports,2020,40289,01/01/2020,United Kingdom,External Trade,
